time	price	quantity	board	source	buyer	seller	initiator
20141013T155746	442.29	100		Auto trade			
20141013T155746	442.27	100		Auto trade			
20141013T155746	442.3	100		Auto trade			
20141013T155746	442.03	100		Auto trade			
20141013T155746	442.31	100		Auto trade			
20141013T155746	442.03	100		Auto trade			
20141013T155746	442.05	100		Auto trade			
20141013T155746	442.3	100		Auto trade			
20141013T155746	442.03	100		Auto trade			
20141013T155746	442.27	100		Auto trade			
20141013T155746	442.3	100		Auto trade			
20141013T155746	442.07	100		Auto trade			
20141013T155746	442.03	100		Auto trade			
20141013T155746	442.15	100		Auto trade			
20141013T155746	442.3	100		Auto trade			
20141013T155748	442.17	100		Auto trade			
20141013T155748	442.08	100		Auto trade			
20141013T155748	442.01	100		Auto trade			
20141013T155748	442.02	100		Auto trade			
20141013T155748	442.33	100		Auto trade			
20141013T155748	442.0105	100		Auto trade			
20141013T155748	442.01	100		Auto trade			
20141013T155748	442.	100		Auto trade			
20141013T155748	441.85	100		Auto trade			
20141013T155748	441.75	100		Auto trade			
20141013T155748	441.9899	500		Auto trade			
20141013T155750	442.	100		Auto trade			
20141013T155752	442.	200		Auto trade			
20141013T155755	442.	1143		Auto trade			
20141013T155758	441.97	100		Auto trade			
20141013T155800	442.01	100		Auto trade			
20141013T155800	441.98	100		Auto trade			
20141013T155800	441.97	100		Auto trade			
20141013T155800	441.98	100		Auto trade			
20141013T155800	441.97	100		Auto trade			
20141013T155801	441.97	200		Auto trade			
20141013T155801	442.2	100		Auto trade			
20141013T155802	441.988	100		Auto trade			
20141013T155802	441.9705	100		Auto trade			
20141013T155802	442.29	100		Auto trade			
20141013T155802	441.97	100		Auto trade			
20141013T155802	441.93	100		Auto trade			
20141013T155803	441.77	200		Auto trade			
20141013T155805	441.75	100		Auto trade			
20141013T155805	441.72	100		Auto trade			
20141013T155805	441.49	100		Auto trade			
20141013T155805	441.36	100		Auto trade			
20141013T155805	441.34	100		Auto trade			
20141013T155805	441.31	180		Auto trade			
20141013T155805	441.16	100		Auto trade			
20141013T155805	441.1	100		Auto trade			
20141013T155805	441.15	100		Auto trade			
20141013T155805	441.07	100		Auto trade			
20141013T155805	441.	197		Auto trade			
20141013T155805	441.2128	558		Auto trade			
20141013T155805	441.001	100		Auto trade			
20141013T155805	441.	400		Auto trade			
20141013T155806	441.19	100		Auto trade			
20141013T155806	441.024	100		Auto trade			
20141013T155806	441.0005	100		Auto trade			
20141013T155807	441.03	100		Auto trade			
20141013T155807	441.056	1399		Auto trade			
20141013T155808	441.	100		Auto trade			
20141013T155809	441.	188		Auto trade			
20141013T155810	441.	770		Auto trade			
20141013T155810	441.035	100		Auto trade			
20141013T155810	441.	100		Auto trade			
20141013T155811	441.3	200		Auto trade			
20141013T155812	441.014	100		Auto trade			
20141013T155814	441.	199		Auto trade			
20141013T155815	441.28	100		Auto trade			
20141013T155815	441.3	100		Auto trade			
20141013T155815	441.31	100		Auto trade			
20141013T155815	441.32	100		Auto trade			
20141013T155815	441.33	199		Auto trade			
20141013T155815	441.53	100		Auto trade			
20141013T155815	441.33	600		Auto trade			
20141013T155815	441.65	100		Auto trade			
20141013T155815	441.68	140		Auto trade			
20141013T155815	441.84	100		Auto trade			
20141013T155815	441.89	100		Auto trade			
20141013T155815	441.84	100		Auto trade			
20141013T155815	441.9	100		Auto trade			
20141013T155815	441.91	100		Auto trade			
20141013T155816	441.8	100		Auto trade			
20141013T155819	441.92	100		Auto trade			
20141013T155820	442.15	100		Auto trade			
20141013T155820	442.105	100		Auto trade			
20141013T155820	442.15	100		Auto trade			
20141013T155820	442.16	100		Auto trade			
20141013T155820	442.15	100		Auto trade			
20141013T155820	442.19	100		Auto trade			
20141013T155820	442.15	100		Auto trade			
20141013T155821	442.15	100		Auto trade			
20141013T155822	442.31	100		Auto trade			
20141013T155822	442.42	100		Auto trade			
20141013T155824	442.17	100		Auto trade			
20141013T155824	442.13	100		Auto trade			
20141013T155824	442.17	100		Auto trade			
20141013T155824	442.16	100		Auto trade			
20141013T155824	442.17	100		Auto trade			
20141013T155824	442.165	237		Auto trade			
20141013T155824	442.16	100		Auto trade			
20141013T155824	441.9	100		Auto trade			
20141013T155824	441.78	100		Auto trade			
20141013T155824	441.775	100		Auto trade			
20141013T155824	441.75	100		Auto trade			
20141013T155827	442.02	100		Auto trade			
20141013T155828	442.05	200		Auto trade			
20141013T155828	442.02	100		Auto trade			
20141013T155828	442.05	100		Auto trade			
20141013T155831	442.07	100		Auto trade			
20141013T155831	442.075	100		Auto trade			
20141013T155831	442.0875	100		Auto trade			
20141013T155832	442.075	100		Auto trade			
20141013T155832	442.18	100		Auto trade			
20141013T155832	442.3	100		Auto trade			
20141013T155832	442.075	111		Auto trade			
20141013T155832	442.095	100		Auto trade			
20141013T155834	442.1149	115		Auto trade			
20141013T155834	441.988	1500		Auto trade			
20141013T155834	442.035	100		Auto trade			
20141013T155834	442.25	100		Auto trade			
20141013T155834	442.035	100		Auto trade			
20141013T155838	442.	100		Auto trade			
20141013T155838	442.19	100		Auto trade			
20141013T155838	442.01	100		Auto trade			
20141013T155838	442.18	100		Auto trade			
20141013T155838	442.19	500		Auto trade			
20141013T155838	442.14	100		Auto trade			
20141013T155838	442.01	100		Auto trade			
20141013T155838	442.015	100		Auto trade			
20141013T155838	442.025	100		Auto trade			
20141013T155838	442.19	100		Auto trade			
20141013T155841	442.05	200		Auto trade			
20141013T155842	442.17	100		Auto trade			
20141013T155842	441.94	100		Auto trade			
20141013T155842	441.92	100		Auto trade			
20141013T155842	441.91	100		Auto trade			
20141013T155842	441.94	100		Auto trade			
20141013T155842	441.9	100		Auto trade			
20141013T155842	441.91	100		Auto trade			
20141013T155842	441.93	100		Auto trade			
20141013T155842	441.91	100		Auto trade			
20141013T155843	441.995	133		Auto trade			
20141013T155843	442.	167		Auto trade			
20141013T155845	441.857	200		Auto trade			
20141013T155846	442.005	600		Auto trade			
20141013T155846	442.17	100		Auto trade			
20141013T155846	442.19	200		Auto trade			
20141013T155846	441.975	100		Auto trade			
20141013T155849	442.	100		Auto trade			
20141013T155849	442.13	100		Auto trade			
20141013T155849	441.855	100		Auto trade			
20141013T155851	442.	200		Auto trade			
20141013T155851	441.845	100		Auto trade			
20141013T155852	442.13	100		Auto trade			
20141013T155852	441.82	100		Auto trade			
20141013T155852	441.81	100		Auto trade			
20141013T155853	441.755	100		Auto trade			
20141013T155858	442.13	100		Auto trade			
20141013T155858	442.	100		Auto trade			
20141013T155858	442.005	199		Auto trade			
20141013T155900	442.	300		Auto trade			
20141013T155901	442.	100		Auto trade			
20141013T155901	441.87	100		Auto trade			
20141013T155901	441.75	100		Auto trade			
20141013T155901	441.69	100		Auto trade			
20141013T155901	441.87	100		Auto trade			
20141013T155901	442.	100		Auto trade			
20141013T155901	441.65	100		Auto trade			
20141013T155901	441.66	100		Auto trade			
20141013T155901	441.63	100		Auto trade			
20141013T155901	441.64	100		Auto trade			
20141013T155902	441.83	100		Auto trade			
20141013T155902	441.94	100		Auto trade			
20141013T155902	441.96	100		Auto trade			
20141013T155904	442.1	100		Auto trade			
20141013T155905	441.87	100		Auto trade			
20141013T155905	441.97	100		Auto trade			
20141013T155906	442.03	100		Auto trade			
20141013T155906	441.666	100		Auto trade			
20141013T155909	442.	100		Auto trade			
20141013T155909	442.07	200		Auto trade			
20141013T155909	442.01	100		Auto trade			
20141013T155910	442.13	200		Auto trade			
20141013T155910	442.055	200		Auto trade			
20141013T155910	442.065	100		Auto trade			
20141013T155910	442.07	100		Auto trade			
20141013T155910	442.065	100		Auto trade			
20141013T155910	441.94	100		Auto trade			
20141013T155910	442.	100		Auto trade			
20141013T155910	441.89	100		Auto trade			
20141013T155911	442.	100		Auto trade			
20141013T155911	442.04	100		Auto trade			
20141013T155911	441.65	100		Auto trade			
20141013T155912	442.	100		Auto trade			
20141013T155912	442.05	200		Auto trade			
20141013T155912	441.82	100		Auto trade			
20141013T155912	441.81	100		Auto trade			
20141013T155912	442.05	150		Auto trade			
20141013T155913	441.58	100		Auto trade			
20141013T155918	441.85	100		Auto trade			
20141013T155925	441.58	100		Auto trade			
20141013T155925	441.57	100		Auto trade			
20141013T155925	441.53	100		Auto trade			
20141013T155925	441.42	100		Auto trade			
20141013T155925	441.58	100		Auto trade			
20141013T155925	441.49	100		Auto trade			
20141013T155925	441.52	100		Auto trade			
20141013T155925	441.39	100		Auto trade			
20141013T155925	441.8799	300		Auto trade			
20141013T155926	441.38	100		Auto trade			
20141013T155926	441.4	100		Auto trade			
20141013T155930	441.45	440		Auto trade			
20141013T155930	441.445	100		Auto trade			
20141013T155930	441.38	100		Auto trade			
20141013T155930	441.45	100		Auto trade			
20141013T155931	441.85	100		Auto trade			
20141013T155931	441.38	100		Auto trade			
20141013T155932	441.33	100		Auto trade			
20141013T155932	441.35	100		Auto trade			
20141013T155932	441.1	100		Auto trade			
20141013T155933	441.14	100		Auto trade			
20141013T155933	441.	203		Auto trade			
20141013T155933	441.1	200		Auto trade			
20141013T155933	441.	100		Auto trade			
20141013T155934	441.	2600		Auto trade			
20141013T155935	441.	700		Auto trade			
20141013T155936	441.	2385		Auto trade			
20141013T155938	441.17	100		Auto trade			
20141013T155938	441.36	300		Auto trade			
20141013T155939	441.37	100		Auto trade			
20141013T155939	441.36	100		Auto trade			
20141013T155940	441.01	100		Auto trade			
20141013T155940	441.	100		Auto trade			
20141013T155942	441.	300		Auto trade			
20141013T155943	441.03	100		Auto trade			
20141013T155944	441.35	100		Auto trade			
20141013T155944	441.175	100		Auto trade			
20141013T155944	441.25	100		Auto trade			
20141013T155944	441.35	100		Auto trade			
20141013T155944	441.25	100		Auto trade			
20141013T155944	441.34	100		Auto trade			
20141013T155944	441.35	200		Auto trade			
20141013T155944	441.26	100		Auto trade			
20141013T155944	441.35	100		Auto trade			
20141013T155944	441.36	100		Auto trade			
20141013T155944	441.02	200		Auto trade			
20141013T155944	441.35	100		Auto trade			
20141013T155944	441.185	100		Auto trade			
20141013T155944	441.325	100		Auto trade			
20141013T155946	441.2206	100		Auto trade			
20141013T155946	441.35	100		Auto trade			
20141013T155946	441.36	100		Auto trade			
20141013T155946	441.35	200		Auto trade			
20141013T155946	441.62	100		Auto trade			
20141013T155946	441.73	199		Auto trade			
20141013T155946	441.395	500		Auto trade			
20141013T155946	441.84	100		Auto trade			
20141013T155947	441.71	100		Auto trade			
20141013T155947	441.9	100		Auto trade			
20141013T155947	441.72	100		Auto trade			
20141013T155948	441.1	100		Auto trade			
20141013T155948	441.175	200		Auto trade			
20141013T155950	441.56	100		Auto trade			
20141013T155951	441.95	100		Auto trade			
20141013T155955	441.59	200		Auto trade			
20141013T155956	441.63	100		Auto trade			
20141013T155956	442.078	100		Auto trade			
20141013T155957	442.07	100		Auto trade			
20141013T155957	441.97	100		Auto trade			
20141013T155957	442.07	100		Auto trade			
20141013T155957	441.95	100		Auto trade			
20141013T155957	442.06	100		Auto trade			
20141013T155957	441.82	100		Auto trade			
20141013T155957	441.81	100		Auto trade			
20141013T155957	441.65	100		Auto trade			
20141013T155957	441.81	100		Auto trade			
20141013T155957	441.65	100		Auto trade			
20141013T160001	442.02	100		Auto trade			
20141013T160001	441.98	100		Auto trade			
20141013T160001	441.84	100		Auto trade			
20141013T160002	442.	500		Auto trade			
20141013T160002	442.01	100		Auto trade			
20141013T160002	442.07	100		Auto trade			
20141013T160002	442.08	100		Auto trade			
20141013T160005	442.01	100		Auto trade			
20141013T160005	442.	100		Auto trade			
20141013T160006	442.	500		Auto trade			
20141013T160007	442.	300		Auto trade			
20141013T160011	441.86	100		Auto trade			
20141013T160011	442.	100		Auto trade			
20141013T160011	442.02	100		Auto trade			
20141013T160011	442.005	100		Auto trade			
20141013T160011	442.02	100		Auto trade			
20141013T160012	441.98	100		Auto trade			
20141013T160015	441.6	100		Auto trade			
20141013T160019	442.0554	100		Auto trade			
20141013T160022	442.	100		Auto trade			
20141013T160023	442.	200		Auto trade			
20141013T160023	442.06	100		Auto trade			
20141013T160023	442.07	300		Auto trade			
20141013T160024	442.065	100		Auto trade			
20141013T160024	442.	200		Auto trade			
20141013T160026	442.1	100		Auto trade			
20141013T160026	442.08	100		Auto trade			
20141013T160026	442.11	100		Auto trade			
20141013T160026	442.13	100		Auto trade			
20141013T160026	442.25	100		Auto trade			
20141013T160026	442.6	100		Auto trade			
20141013T160026	442.71	100		Auto trade			
20141013T160027	442.53	100		Auto trade			
20141013T160027	442.62	100		Auto trade			
20141013T160027	442.64	100		Auto trade			
20141013T160027	442.37	100		Auto trade			
20141013T160028	442.6095	100		Auto trade			
20141013T160030	442.7	100		Auto trade			
20141013T160030	442.71	621		Auto trade			
20141013T160031	442.81	360		Auto trade			
20141013T160031	442.65	100		Auto trade			
20141013T160031	442.8	100		Auto trade			
20141013T160031	443.	100		Auto trade			
20141013T160031	442.97	100		Auto trade			
20141013T160034	442.94	500		Auto trade			
20141013T160035	442.9	100		Auto trade			
20141013T160035	442.95	100		Auto trade			
20141013T160037	442.9025	200		Auto trade			
20141013T160044	442.99	106		Auto trade			
20141013T160044	443.	300		Auto trade			
20141013T160045	443.	446		Auto trade			
20141013T160045	443.055	100		Auto trade			
20141013T160046	443.69	100		Auto trade			
20141013T160046	443.75	266		Auto trade			
20141013T160047	443.63	100		Auto trade			
20141013T160048	443.7995	300		Auto trade			
20141013T160050	443.675	100		Auto trade			
20141013T160051	443.71	100		Auto trade			
20141013T160052	443.715	100		Auto trade			
20141013T160052	444.063	100		Auto trade			
20141013T160052	444.09	200		Auto trade			
20141013T160052	444.08	200		Auto trade			
20141013T160053	443.92	100		Auto trade			
20141013T160053	443.85	100		Auto trade			
20141013T160053	443.97	100		Auto trade			
20141013T160053	444.	100		Auto trade			
20141013T160053	443.73	100		Auto trade			
20141013T160054	444.07	200		Auto trade			
20141013T160055	443.76	100		Auto trade			
20141013T160055	443.79	100		Auto trade			
20141013T160055	443.75	100		Auto trade			
20141013T160055	443.76	100		Auto trade			
20141013T160056	443.53	100		Auto trade			
20141013T160056	443.52	100		Auto trade			
20141013T160056	443.45	100		Auto trade			
20141013T160057	443.52	100		Auto trade			
20141013T160058	443.51	100		Auto trade			
20141013T160058	443.97	100		Auto trade			
20141013T160058	443.6	200		Auto trade			
20141013T160059	443.35	100		Auto trade			
20141013T160105	443.47	100		Auto trade			
20141013T160106	443.52	150		Auto trade			
20141013T160107	443.89	100		Auto trade			
20141013T160107	443.91	100		Auto trade			
20141013T160107	443.96	200		Auto trade			
20141013T160108	443.96	100		Auto trade			
20141013T160108	444.02	100		Auto trade			
20141013T160108	444.07	100		Auto trade			
20141013T160108	444.08	1064		Auto trade			
20141013T160108	443.98	100		Auto trade			
20141013T160108	444.08	119		Auto trade			
20141013T160111	444.07	100		Auto trade			
20141013T160117	443.88	100		Auto trade			
20141013T160118	443.79	100		Auto trade			
20141013T160118	443.945	100		Auto trade			
